SKU,year,month,plan,back_bonus
31196,2018,11,180.0,120000
31196,2018,12,200.0,120000
31327,2018,6,30.0,140000
31327,2018,7,60.0,80000
31327,2018,8,70.0,120000
31327,2018,9,60.0,140000
31327,2018,10,60.0,60000
31327,2018,11,60.0,160000
31327,2018,12,70.0,200000
31344,2018,12,170.0,200000
31364,2018,3,10.0,80000
31364,2018,4,120.0,200000
31364,2018,5,120.0,160000
31364,2018,6,120.0,180000
31364,2018,7,120.0,160000
31364,2018,8,120.0,100000
31364,2018,9,120.0,120000
31364,2018,10,120.0,140000
31364,2018,11,140.0,40000
31364,2018,12,150.0,80000
31829,2018,9,10.0,80000
31829,2018,10,40.0,40000
31829,2018,11,30.0,40000
31829,2018,12,70.0,140000
32288,2018,6,60.0,100000
32288,2018,7,100.0,40000
32288,2018,8,80.0,140000
32288,2018,9,90.0,180000
32288,2018,10,90.0,100000
32288,2018,11,90.0,60000
32288,2018,12,100.0,40000
32567,2018,6,50.0,60000
32567,2018,7,120.0,200000
32567,2018,8,140.0,80000
32567,2018,9,120.0,120000
32567,2018,10,130.0,180000
32567,2018,11,110.0,120000
32567,2018,12,170.0,200000
32593,2018,8,60.0,100000
32593,2018,9,180.0,60000
32593,2018,10,190.0,140000
32593,2018,11,180.0,160000
32593,2018,12,190.0,200000
32644,2018,2,30.0,160000
32644,2018,3,100.0,120000
32644,2018,4,90.0,140000
32644,2018,5,90.0,100000
32644,2018,6,80.0,80000
32644,2018,7,100.0,100000
32644,2018,8,100.0,60000
32644,2018,9,90.0,120000
32644,2018,10,90.0,80000
32644,2018,11,100.0,100000
32644,2018,12,110.0,60000
32675,2018,4,40.0,40000
32675,2018,5,210.0,160000
32675,2018,6,200.0,60000
32675,2018,7,200.0,80000
32675,2018,8,200.0,200000
32675,2018,9,200.0,200000
32675,2018,10,200.0,100000
32675,2018,11,190.0,80000
32675,2018,12,220.0,100000
32801,2018,4,90.0,80000
32801,2018,5,100.0,120000
32801,2018,6,100.0,120000
32801,2018,7,90.0,60000
32801,2018,8,90.0,60000
32801,2018,9,100.0,140000
32801,2018,10,90.0,140000
32801,2018,11,90.0,160000
32801,2018,12,100.0,80000
33139,2018,2,20.0,200000
33139,2018,3,100.0,100000
33139,2018,4,90.0,140000
33139,2018,5,100.0,60000
33139,2018,6,90.0,60000
33139,2018,7,90.0,60000
33139,2018,8,90.0,140000
33139,2018,9,80.0,160000
33139,2018,10,90.0,160000
33139,2018,11,90.0,40000
33139,2018,12,100.0,160000
33491,2018,12,20.0,60000
33562,2018,3,80.0,180000
33562,2018,4,200.0,40000
33562,2018,5,210.0,120000
33562,2018,6,210.0,60000
33562,2018,7,220.0,80000
33562,2018,8,220.0,180000
33562,2018,9,210.0,40000
33562,2018,10,220.0,120000
33562,2018,11,220.0,200000
33562,2018,12,210.0,40000
33568,2018,2,80.0,200000
33568,2018,3,130.0,200000
33568,2018,4,120.0,80000
33568,2018,5,120.0,140000
33568,2018,6,130.0,140000
33568,2018,7,120.0,120000
33568,2018,8,120.0,100000
33568,2018,9,120.0,60000
33568,2018,10,130.0,140000
33568,2018,11,110.0,80000
33568,2018,12,120.0,200000
33617,2018,5,140.0,60000
33617,2018,6,200.0,80000
33617,2018,7,210.0,100000
33617,2018,8,210.0,140000
33617,2018,9,180.0,160000
33617,2018,10,180.0,40000
33617,2018,11,180.0,60000
33617,2018,12,180.0,160000
33677,2018,9,40.0,120000
33677,2018,10,70.0,200000
33677,2018,11,70.0,100000
33677,2018,12,70.0,60000
33873,2018,11,20.0,60000
33873,2018,12,70.0,140000
34656,2018,1,10.0,180000
34656,2018,2,140.0,120000
34656,2018,3,150.0,160000
34656,2018,4,150.0,200000
34656,2018,5,150.0,120000
34656,2018,6,160.0,60000
34656,2018,7,150.0,40000
34656,2018,8,160.0,120000
34656,2018,9,150.0,80000
34656,2018,10,160.0,140000
34656,2018,11,140.0,140000
34656,2018,12,160.0,180000
34878,2018,2,40.0,140000
34878,2018,3,180.0,180000
34878,2018,4,180.0,120000
34878,2018,5,190.0,200000
34878,2018,6,190.0,120000
34878,2018,7,180.0,60000
34878,2018,8,180.0,180000
34878,2018,9,40.0,40000
35009,2018,8,10.0,120000
35009,2018,9,70.0,160000
35009,2018,10,60.0,160000
35009,2018,11,60.0,200000
35009,2018,12,70.0,140000
35210,2018,5,10.0,100000
35210,2018,6,30.0,120000
35210,2018,7,30.0,120000
35210,2018,8,40.0,40000
35210,2018,9,40.0,60000
35210,2018,10,30.0,40000
35210,2018,11,30.0,120000
35210,2018,12,30.0,200000
35549,2018,2,80.0,100000
35549,2018,3,90.0,120000
35549,2018,4,80.0,40000
35549,2018,5,80.0,200000
35549,2018,6,90.0,180000
35549,2018,7,90.0,140000
35549,2018,8,100.0,120000
35549,2018,9,90.0,80000
35549,2018,10,90.0,180000
35549,2018,11,100.0,160000
35549,2018,12,130.0,60000
35645,2018,7,100.0,140000
35645,2018,8,120.0,200000
35645,2018,9,100.0,180000
35645,2018,10,110.0,180000
35645,2018,11,100.0,80000
35645,2018,12,110.0,160000
35665,2018,1,40.0,120000
35665,2018,2,140.0,40000
35665,2018,3,140.0,120000
35665,2018,4,150.0,200000
35665,2018,5,160.0,140000
35665,2018,6,140.0,120000
35665,2018,7,150.0,80000
35665,2018,8,150.0,40000
35665,2018,9,140.0,180000
35665,2018,10,150.0,200000
35665,2018,11,150.0,200000
35665,2018,12,140.0,200000
35968,2018,5,130.0,100000
35968,2018,6,170.0,200000
35968,2018,7,190.0,160000
35968,2018,8,190.0,120000
35968,2018,9,180.0,200000
35968,2018,10,190.0,160000
35968,2018,11,180.0,80000
35968,2018,12,190.0,40000
36115,2018,6,10.0,80000
36115,2018,7,80.0,200000
36115,2018,8,100.0,80000
36115,2018,9,90.0,120000
36115,2018,10,100.0,40000
36115,2018,11,90.0,120000
36115,2018,12,90.0,60000
36123,2018,9,80.0,40000
36123,2018,10,120.0,80000
36123,2018,11,120.0,100000
36123,2018,12,150.0,80000
36190,2018,9,60.0,180000
36190,2018,10,90.0,140000
36190,2018,11,90.0,200000
36190,2018,12,90.0,80000
36487,2018,1,120.0,180000
36487,2018,2,190.0,140000
36487,2018,3,220.0,40000
36487,2018,4,210.0,180000
36487,2018,5,210.0,160000
36487,2018,6,210.0,60000
36487,2018,7,220.0,120000
36487,2018,8,220.0,80000
36487,2018,9,210.0,80000
36487,2018,10,220.0,180000
36487,2018,11,210.0,40000
36717,2018,9,100.0,80000
36717,2018,10,130.0,40000
36717,2018,11,120.0,120000
36717,2018,12,160.0,120000
36984,2018,12,40.0,140000
37421,2018,10,30.0,40000
37421,2018,11,100.0,40000
37421,2018,12,80.0,200000
37657,2018,2,20.0,140000
37657,2018,3,40.0,60000
37657,2018,4,30.0,100000
37657,2018,5,40.0,160000
37657,2018,6,40.0,40000
37657,2018,7,30.0,120000
37657,2018,8,30.0,180000
37657,2018,9,30.0,160000
37657,2018,10,30.0,80000
37657,2018,11,40.0,60000
37657,2018,12,30.0,140000
38064,2018,8,110.0,100000
38064,2018,9,150.0,140000
38064,2018,10,150.0,120000
38064,2018,11,150.0,160000
38064,2018,12,150.0,60000
38156,2018,7,50.0,60000
38156,2018,8,60.0,160000
38156,2018,9,60.0,80000
38156,2018,10,60.0,100000
38156,2018,11,60.0,60000
38156,2018,12,60.0,60000
38579,2018,8,10.0,140000
38579,2018,9,20.0,60000
38579,2018,10,30.0,80000
38579,2018,11,40.0,140000
38579,2018,12,30.0,200000
38664,2018,1,110.0,120000
38664,2018,2,210.0,120000
38664,2018,3,240.0,180000
38664,2018,4,220.0,120000
38664,2018,5,220.0,40000
38664,2018,6,220.0,80000
38664,2018,7,230.0,200000
38664,2018,8,230.0,180000
38664,2018,9,230.0,140000
38664,2018,10,220.0,160000
38664,2018,11,230.0,60000
38664,2018,12,220.0,160000
38728,2018,7,40.0,200000
38728,2018,8,150.0,80000
38728,2018,9,150.0,120000
38728,2018,10,160.0,140000
38728,2018,11,150.0,200000
38728,2018,12,160.0,40000
39031,2018,10,40.0,200000
39031,2018,11,60.0,140000
39031,2018,12,60.0,160000
39474,2018,11,50.0,80000
39474,2018,12,60.0,180000
39811,2018,5,50.0,80000
39811,2018,6,120.0,80000
39811,2018,7,130.0,140000
39811,2018,8,120.0,40000
39811,2018,9,110.0,160000
39811,2018,10,130.0,140000
39811,2018,11,120.0,160000
39811,2018,12,130.0,100000
40396,2018,9,70.0,100000
40396,2018,10,120.0,120000
40396,2018,11,120.0,80000
40396,2018,12,120.0,40000
40747,2018,6,80.0,200000
40747,2018,7,120.0,180000
40747,2018,8,130.0,40000
40747,2018,9,120.0,120000
40747,2018,10,120.0,180000
40747,2018,11,130.0,120000
40747,2018,12,120.0,100000
40890,2018,4,110.0,120000
40890,2018,5,220.0,180000
40890,2018,6,210.0,60000
40890,2018,7,220.0,140000
40890,2018,8,210.0,140000
40890,2018,9,200.0,120000
40890,2018,10,210.0,40000
40890,2018,11,210.0,100000
40890,2018,12,220.0,60000
40930,2018,1,50.0,40000
40930,2018,2,160.0,120000
40930,2018,3,160.0,200000
40930,2018,4,150.0,120000
40930,2018,5,180.0,100000
40930,2018,6,150.0,140000
40930,2018,7,160.0,160000
40930,2018,8,160.0,100000
40930,2018,9,160.0,200000
40930,2018,10,150.0,200000
40930,2018,11,150.0,200000
40930,2018,12,200.0,140000
40945,2018,1,120.0,60000
40945,2018,2,200.0,80000
40945,2018,3,220.0,100000
40945,2018,4,210.0,100000
40945,2018,5,240.0,80000
40945,2018,6,230.0,120000
40945,2018,7,230.0,100000
40945,2018,8,230.0,120000
40945,2018,9,220.0,100000
40945,2018,10,210.0,80000
40945,2018,11,220.0,120000
40945,2018,12,220.0,160000
41069,2018,12,40.0,40000
41262,2018,1,170.0,100000
41262,2018,2,140.0,160000
41262,2018,3,170.0,200000
41262,2018,4,160.0,180000
41262,2018,5,160.0,60000
41262,2018,6,140.0,60000
41262,2018,7,150.0,160000
41262,2018,8,170.0,140000
41262,2018,9,150.0,180000
41262,2018,10,150.0,60000
41262,2018,11,150.0,160000
41262,2018,12,190.0,100000
41277,2018,4,40.0,100000
41277,2018,5,90.0,60000
41277,2018,6,90.0,80000
41277,2018,7,80.0,120000
41277,2018,8,90.0,60000
41277,2018,9,90.0,100000
41277,2018,10,90.0,40000
41277,2018,11,90.0,180000
41277,2018,12,90.0,140000
41632,2018,2,40.0,80000
41632,2018,3,100.0,80000
41632,2018,4,90.0,200000
41632,2018,5,120.0,180000
41632,2018,6,90.0,140000
41632,2018,7,90.0,180000
41632,2018,8,110.0,180000
41632,2018,9,90.0,80000
41632,2018,10,90.0,140000
41632,2018,11,80.0,80000
41632,2018,12,130.0,120000
42128,2018,4,170.0,200000
42128,2018,5,200.0,180000
42128,2018,6,180.0,100000
42128,2018,7,180.0,140000
42128,2018,8,200.0,160000
42128,2018,9,180.0,200000
42128,2018,10,190.0,140000
42128,2018,11,180.0,100000
42128,2018,12,230.0,160000
42231,2018,10,90.0,160000
42231,2018,11,120.0,40000
42231,2018,12,170.0,140000
42391,2018,2,150.0,140000
42391,2018,3,220.0,80000
42391,2018,4,210.0,60000
42391,2018,5,240.0,200000
42391,2018,6,240.0,180000
42391,2018,7,240.0,200000
42391,2018,8,230.0,200000
42391,2018,9,220.0,180000
42391,2018,10,220.0,40000
42391,2018,11,210.0,80000
42391,2018,12,140.0,40000
42524,2018,11,10.0,160000
42524,2018,12,60.0,160000
42844,2018,8,10.0,120000
42844,2018,9,40.0,180000
42844,2018,10,30.0,40000
42844,2018,11,40.0,120000
42844,2018,12,30.0,160000
42859,2018,7,70.0,100000
42859,2018,8,210.0,60000
42859,2018,9,210.0,200000
42859,2018,10,220.0,140000
42859,2018,11,220.0,40000
42859,2018,12,240.0,160000
42888,2018,5,50.0,40000
42888,2018,6,110.0,200000
42888,2018,7,110.0,180000
42888,2018,8,120.0,60000
42888,2018,9,110.0,140000
42888,2018,10,110.0,40000
42888,2018,11,90.0,160000
42888,2018,12,120.0,80000
43023,2018,2,20.0,120000
43023,2018,3,30.0,60000
43023,2018,4,30.0,140000
43023,2018,5,30.0,80000
43023,2018,6,30.0,40000
43023,2018,7,40.0,160000
43023,2018,8,30.0,180000
43023,2018,9,30.0,120000
43023,2018,10,30.0,200000
43023,2018,11,30.0,40000
43023,2018,12,20.0,100000
43034,2018,3,80.0,140000
43034,2018,4,200.0,40000
43034,2018,5,200.0,40000
43034,2018,6,200.0,100000
43034,2018,7,220.0,140000
43034,2018,8,210.0,140000
43034,2018,9,190.0,100000
43034,2018,10,210.0,80000
43034,2018,11,200.0,100000
43034,2018,12,210.0,60000
43072,2018,12,50.0,140000
43198,2018,7,40.0,180000
43198,2018,8,110.0,120000
43198,2018,9,80.0,80000
43198,2018,10,90.0,40000
43198,2018,11,90.0,160000
43198,2018,12,130.0,180000
43204,2018,12,0.0,40000
43237,2018,8,40.0,40000
43237,2018,9,90.0,80000
43237,2018,10,90.0,100000
43237,2018,11,90.0,120000
43237,2018,12,130.0,80000
43273,2018,11,30.0,100000
43273,2018,12,90.0,200000
43341,2018,8,70.0,120000
43341,2018,9,120.0,100000
43341,2018,10,130.0,80000
43341,2018,11,140.0,140000
43341,2018,12,140.0,160000
43395,2018,1,40.0,140000
43395,2018,2,80.0,180000
43395,2018,3,80.0,140000
43395,2018,4,80.0,140000
43395,2018,5,110.0,40000
43395,2018,6,110.0,80000
43395,2018,7,110.0,180000
43395,2018,8,110.0,200000
43395,2018,9,100.0,60000
43395,2018,10,90.0,180000
43395,2018,11,90.0,160000
43395,2018,12,90.0,40000
43454,2018,6,70.0,80000
43454,2018,7,120.0,120000
43454,2018,8,120.0,60000
43454,2018,9,110.0,140000
43454,2018,10,130.0,120000
43454,2018,11,120.0,140000
43454,2018,12,130.0,60000
43589,2018,5,170.0,80000
43589,2018,6,150.0,160000
43589,2018,7,140.0,180000
43589,2018,8,160.0,200000
43589,2018,9,150.0,200000
43589,2018,10,150.0,60000
43589,2018,11,150.0,40000
43589,2018,12,190.0,40000
43619,2018,11,80.0,160000
43619,2018,12,150.0,100000
43692,2018,6,40.0,160000
43692,2018,7,100.0,140000
43692,2018,8,90.0,100000
43692,2018,9,100.0,160000
43692,2018,10,90.0,60000
43692,2018,11,90.0,100000
43692,2018,12,90.0,40000
43996,2018,9,60.0,140000
43996,2018,10,110.0,140000
43996,2018,11,100.0,120000
43996,2018,12,100.0,180000
44011,2018,12,200.0,120000
44429,2018,9,200.0,80000
44429,2018,10,220.0,200000
44429,2018,11,210.0,180000
44429,2018,12,260.0,80000
44564,2018,11,20.0,40000
44564,2018,12,60.0,80000
44626,2018,12,110.0,160000
44694,2018,12,40.0,140000
44737,2018,6,20.0,80000
44737,2018,7,30.0,160000
44737,2018,8,30.0,40000
44737,2018,9,30.0,160000
44737,2018,10,40.0,60000
44737,2018,11,40.0,80000
44737,2018,12,50.0,200000
44811,2018,2,30.0,60000
44811,2018,3,70.0,180000
44811,2018,4,50.0,100000
44811,2018,5,60.0,100000
44811,2018,6,50.0,140000
44811,2018,7,50.0,140000
44811,2018,8,60.0,160000
44811,2018,9,70.0,200000
44811,2018,10,60.0,180000
44811,2018,11,50.0,200000
44811,2018,12,60.0,180000
44959,2018,12,60.0,160000
45125,2018,7,130.0,200000
45125,2018,8,190.0,80000
45125,2018,9,190.0,140000
45125,2018,10,190.0,160000
45125,2018,11,180.0,100000
45125,2018,12,190.0,140000
45193,2018,4,20.0,160000
45193,2018,5,190.0,180000
45193,2018,6,180.0,140000
45193,2018,7,190.0,40000
45193,2018,8,190.0,80000
45193,2018,9,20.0,80000
45404,2018,9,20.0,200000
45404,2018,10,110.0,200000
45404,2018,11,120.0,100000
45404,2018,12,120.0,180000
45737,2018,5,30.0,100000
45737,2018,6,140.0,140000
45737,2018,7,80.0,140000
46046,2018,6,70.0,180000
46046,2018,7,150.0,60000
46046,2018,8,180.0,180000
46046,2018,9,160.0,160000
46046,2018,10,150.0,100000
46046,2018,11,150.0,180000
46046,2018,12,190.0,40000
46168,2018,2,0.0,180000
46168,2018,3,70.0,80000
46168,2018,4,60.0,100000
46168,2018,5,80.0,200000
46168,2018,6,60.0,180000
46168,2018,7,60.0,100000
46168,2018,8,70.0,60000
46168,2018,9,70.0,180000
46168,2018,10,60.0,140000
46168,2018,11,60.0,200000
46168,2018,12,100.0,80000
46181,2018,10,30.0,200000
46181,2018,11,60.0,200000
46181,2018,12,70.0,60000
46354,2018,9,40.0,40000
46354,2018,10,150.0,120000
46354,2018,11,150.0,160000
46354,2018,12,160.0,100000
46640,2018,10,20.0,40000
46640,2018,11,120.0,40000
46640,2018,12,130.0,60000
46787,2018,7,90.0,180000
46787,2018,8,120.0,80000
46787,2018,9,110.0,180000
46787,2018,10,130.0,140000
46787,2018,11,120.0,180000
46787,2018,12,130.0,120000
46795,2018,1,150.0,60000
46795,2018,2,160.0,140000
46795,2018,3,170.0,80000
46795,2018,4,150.0,80000
46795,2018,5,180.0,100000
46795,2018,6,150.0,120000
46795,2018,7,160.0,40000
46795,2018,8,170.0,140000
46795,2018,9,160.0,200000
46795,2018,10,150.0,180000
46795,2018,11,150.0,180000
46795,2018,12,200.0,140000
46983,2018,4,50.0,100000
46983,2018,5,140.0,160000
46983,2018,6,140.0,100000
46983,2018,7,140.0,60000
46983,2018,8,130.0,80000
46983,2018,9,130.0,80000
46983,2018,10,120.0,40000
46983,2018,11,120.0,60000
46983,2018,12,130.0,140000
47059,2018,1,0.0,140000
47059,2018,2,80.0,120000
47059,2018,3,80.0,60000
47059,2018,4,90.0,100000
47059,2018,5,90.0,160000
47059,2018,6,80.0,200000
47059,2018,7,80.0,100000
47059,2018,8,100.0,200000
47059,2018,9,90.0,100000
47059,2018,10,90.0,160000
47059,2018,11,80.0,180000
47059,2018,12,100.0,60000
47291,2018,1,80.0,120000
47291,2018,2,80.0,60000
47291,2018,3,100.0,60000
47291,2018,4,80.0,80000
47291,2018,5,120.0,120000
47291,2018,6,110.0,160000
47291,2018,7,120.0,80000
47291,2018,8,100.0,140000
47291,2018,9,100.0,160000
47291,2018,10,100.0,80000
47291,2018,11,90.0,160000
47291,2018,12,100.0,100000
47355,2018,3,30.0,140000
47355,2018,4,60.0,200000
47355,2018,5,60.0,140000
47355,2018,6,70.0,100000
47355,2018,7,60.0,160000
47355,2018,8,60.0,140000
47355,2018,9,50.0,160000
47355,2018,10,60.0,60000
47355,2018,11,50.0,180000
47355,2018,12,60.0,40000
48175,2018,4,30.0,100000
48175,2018,5,250.0,160000
48175,2018,6,220.0,120000
48175,2018,7,200.0,80000
48175,2018,8,230.0,40000
48175,2018,9,220.0,200000
48175,2018,10,220.0,60000
48175,2018,11,220.0,200000
48175,2018,12,250.0,80000
48239,2018,7,80.0,40000
48239,2018,8,120.0,120000
48239,2018,9,70.0,80000
48336,2018,5,100.0,180000
48336,2018,6,150.0,40000
48336,2018,7,120.0,160000
48723,2018,3,90.0,60000
48723,2018,4,80.0,120000
48723,2018,5,90.0,100000
48723,2018,6,100.0,140000
48723,2018,7,80.0,200000
48723,2018,8,80.0,120000
48723,2018,9,90.0,200000
48723,2018,10,100.0,180000
48723,2018,11,90.0,80000
48723,2018,12,100.0,200000
48759,2018,1,30.0,160000
48759,2018,2,120.0,80000
48759,2018,3,120.0,180000
48759,2018,4,120.0,120000
48759,2018,5,130.0,80000
48759,2018,6,110.0,180000
48759,2018,7,120.0,40000
48759,2018,8,140.0,180000
48759,2018,9,130.0,140000
48759,2018,10,130.0,200000
48759,2018,11,120.0,60000
48759,2018,12,110.0,80000
49054,2018,9,30.0,60000
49054,2018,10,90.0,120000
49054,2018,11,90.0,100000
49054,2018,12,100.0,60000
49092,2018,3,10.0,60000
49092,2018,4,90.0,100000
49092,2018,5,80.0,180000
49092,2018,6,80.0,60000
49092,2018,7,90.0,100000
49092,2018,8,100.0,120000
49092,2018,9,90.0,80000
49092,2018,10,90.0,160000
49092,2018,11,80.0,120000
49092,2018,12,90.0,200000
49099,2018,7,60.0,120000
49099,2018,8,200.0,40000
49099,2018,9,190.0,180000
49099,2018,10,190.0,100000
49099,2018,11,180.0,120000
49099,2018,12,220.0,40000
49321,2018,8,70.0,180000
49321,2018,9,130.0,160000
49321,2018,10,130.0,100000
49321,2018,11,120.0,160000
49321,2018,12,120.0,180000
49495,2018,6,40.0,40000
49495,2018,7,90.0,40000
49495,2018,8,110.0,120000
49495,2018,9,90.0,180000
49495,2018,10,90.0,60000
49495,2018,11,100.0,140000
49495,2018,12,120.0,80000
49562,2018,5,50.0,200000
49562,2018,6,100.0,40000
49562,2018,7,100.0,80000
49562,2018,8,110.0,200000
49562,2018,9,100.0,40000
49562,2018,10,80.0,60000
49562,2018,11,100.0,180000
49562,2018,12,100.0,80000
49635,2018,1,110.0,140000
49635,2018,2,160.0,40000
49635,2018,3,160.0,140000
49635,2018,4,160.0,180000
49635,2018,5,170.0,80000
49635,2018,6,160.0,160000
49635,2018,7,160.0,120000
49635,2018,8,160.0,140000
49635,2018,9,160.0,100000
49635,2018,10,160.0,180000
49635,2018,11,140.0,40000
49635,2018,12,190.0,100000
49801,2018,10,120.0,180000
49801,2018,11,180.0,60000
49801,2018,12,190.0,100000
50101,2018,6,150.0,100000
50101,2018,7,220.0,100000
50101,2018,8,220.0,40000
50101,2018,9,210.0,200000
50101,2018,10,220.0,100000
50101,2018,11,210.0,100000
50101,2018,12,220.0,180000
50389,2018,1,160.0,80000
50389,2018,2,170.0,40000
50389,2018,3,180.0,100000
50389,2018,4,180.0,200000
50389,2018,5,200.0,140000
50389,2018,6,200.0,80000
50389,2018,7,200.0,200000
50389,2018,8,210.0,60000
50389,2018,9,180.0,120000
50389,2018,10,190.0,120000
50389,2018,11,180.0,120000
50389,2018,12,180.0,160000
50902,2018,4,50.0,120000
50902,2018,5,150.0,80000
50902,2018,6,140.0,160000
50902,2018,7,160.0,120000
50902,2018,8,160.0,200000
50902,2018,9,150.0,120000
50902,2018,10,160.0,160000
50902,2018,11,150.0,60000
50902,2018,12,150.0,120000
50984,2018,6,50.0,160000
50984,2018,7,130.0,180000
50984,2018,8,130.0,40000
50984,2018,9,110.0,40000
50984,2018,10,120.0,40000
50984,2018,11,120.0,120000
50984,2018,12,150.0,180000
51005,2018,3,60.0,120000
51005,2018,4,180.0,140000
51005,2018,5,190.0,200000
51005,2018,6,180.0,80000
51005,2018,7,190.0,40000
51005,2018,8,180.0,200000
51005,2018,9,180.0,140000
51005,2018,10,180.0,100000
51005,2018,11,170.0,180000
51005,2018,12,180.0,180000
51053,2018,2,40.0,180000
51053,2018,3,140.0,40000
51053,2018,4,140.0,60000
51053,2018,5,150.0,200000
51053,2018,6,160.0,60000
51053,2018,7,150.0,60000
51053,2018,8,150.0,120000
51053,2018,9,150.0,180000
51053,2018,10,160.0,160000
51053,2018,11,160.0,160000
51053,2018,12,160.0,80000
51103,2018,9,20.0,120000
51103,2018,10,120.0,40000
51103,2018,11,120.0,80000
51103,2018,12,160.0,120000
51319,2018,12,110.0,140000
51979,2018,3,0.0,160000
51979,2018,4,120.0,60000
51979,2018,5,130.0,140000
51979,2018,6,120.0,200000
51979,2018,7,120.0,100000
51979,2018,8,120.0,160000
51979,2018,9,130.0,160000
51979,2018,10,120.0,120000
51979,2018,11,120.0,40000
51979,2018,12,120.0,200000
52000,2018,2,120.0,60000
52000,2018,3,160.0,60000
52000,2018,4,140.0,160000
52000,2018,5,160.0,120000
52000,2018,6,150.0,180000
52000,2018,7,160.0,40000
52000,2018,8,150.0,200000
52000,2018,9,150.0,60000
52000,2018,10,140.0,60000
52000,2018,11,160.0,120000
52000,2018,12,180.0,180000
52111,2018,12,70.0,200000
52736,2018,6,110.0,60000
52736,2018,7,120.0,100000
52736,2018,8,120.0,200000
52736,2018,9,110.0,60000
52736,2018,10,130.0,160000
52736,2018,11,120.0,120000
52736,2018,12,120.0,180000
52820,2018,10,100.0,140000
52820,2018,11,120.0,100000
52820,2018,12,120.0,60000
52850,2018,3,60.0,200000
52850,2018,4,60.0,200000
52850,2018,5,60.0,40000
52850,2018,6,60.0,200000
52850,2018,7,60.0,60000
52850,2018,8,50.0,40000
52850,2018,9,60.0,140000
52850,2018,10,60.0,160000
52850,2018,11,60.0,160000
52850,2018,12,60.0,60000
53038,2018,4,110.0,60000
53038,2018,5,120.0,40000
53038,2018,6,120.0,120000
53038,2018,7,120.0,200000
53038,2018,8,120.0,180000
53038,2018,9,110.0,160000
53038,2018,10,120.0,200000
